=== TCP1 - Processing Speed Tracker - Domino Samples ===
Rolling Type	Sample	Parameters#	Regime	LapsedTime
Domino	20	10 + 2 VPlots	05hz	2.531
Domino	20	10 + 2 VPlots	05hz	3.127
Domino	20	10 + 2 VPlots	05hz	5.828
Domino	20	10 + 2 VPlots	05hz	3.375
Domino	20	10 + 2 VPlots	05hz	2.791
Domino	20	10 + 2 VPlots	05hz	2.523
Domino	20	10 + 2 VPlots	05hz	2.413
Domino	20	10 + 2 VPlots	05hz	6.611
Domino	20	10 + 2 VPlots	05hz	3.696
Domino	20	10 + 2 VPlots	05hz	4.389
Domino	20	10 + 2 VPlots	05hz	5.552
Domino	20	10 + 2 VPlots	05hz	3.248
Domino	20	10 + 2 VPlots	05hz	6.122
Domino	20	8 + 2 VPlot	05hz	1.174
Domino	20	8 + 2 VPlot	05hz	1.408
Domino	20	8 + 2 VPlot	05hz	17.388
Domino	20	8 + 2 VPlot	05hz	14.29
Domino	20	8 + 2 VPlot	05hz	17.595
Domino	20	8 + 2 VPlot	05hz	5.736
Domino	20	8 + 2 VPlot	05hz	4.326
Domino	20	8 + 2 VPlot	05hz	5.17
Domino	20	8 + 2 VPlot	05hz	9.477
Domino	20	8 + 2 VPlot	05hz	3.884
Domino	20	8 + 2 VPlot	05hz	7.411
Domino	20	8 + 2 VPlot	05hz	7.075
Domino	20	8 + 2 VPlot	05hz	4.586
Domino	20	8 + 2 VPlot	05hz	17.574
Domino	20	8 + 2 VPlot	05hz	5.363
Domino	20	8 + 2 VPlot	05hz	9.18
Domino	20	8 + 2 VPlot	05hz	9.279
Domino	20	8 + 2 VPlot	05hz	4.516
Domino	20	8 + 2 VPlot	05hz	14.274
Domino	20	8 + 2 VPlot	05hz	13.96
Domino	20	8 + 2 VPlot	05hz	7.267
Domino	20	8 + 2 VPlot	05hz	5.507
Domino	20	8 + 2 VPlot	05hz	6.527
Domino	20	8 + 2 VPlot	05hz	9.525
Domino	20	8 + 2 VPlot	05hz	4.104
Domino	20	8 + 2 VPlot	05hz	3.813
Domino	20	8 + 2 VPlot	05hz	6.736
Domino	20	8 + 2 VPlot	05hz	7.868
Domino	20	8 + 2 VPlot	05hz	4.534
Domino	20	8 + 2 VPlot	05hz	5.051
Domino	20	8 + 2 VPlot	05hz	2.968
Domino	20	8 + 2 VPlot	05hz	1.636
Domino	20	8 + 2 VPlot	05hz	2.727
Domino	20	8 + 2 VPlot	05hz	3.016
Domino	20	8 + 2 VPlot	05hz	3.459
Domino	20	8 + 2 VPlot	05hz	3.477
Domino	20	8 + 2 VPlot	05hz	4.923
Domino	20	8 + 2 VPlot	05hz	3.394
Domino	20	8 + 2 VPlot	05hz	6.845
Domino	20	8 + 2 VPlot	05hz	2.273
Domino	20	8 + 2 VPlot	05hz	2.222
Domino	20	8 + 2 VPlot	05hz	9.871
Domino	20	8 + 2 VPlot	05hz	5.259
Domino	20	8 + 2 VPlot	05hz	3.042
Domino	20	8 + 2 VPlot	05hz	3.709
Domino	20	8 + 2 VPlot	05hz	6.229
Domino	20	8 + 2 VPlot	05hz	2.253
Domino	20	8 + 2 VPlot	05hz	7.039
Domino	20	8 + 2 VPlot	05hz	4.7
Domino	20	8 + 2 VPlot	05hz	12.609
Domino	20	8 + 2 VPlot	05hz	6.682
Domino	20	8 + 2 VPlot	05hz	3.649
Domino	20	8 + 2 VPlot	05hz	5.737
Domino	20	8 + 2 VPlot	05hz	2.296
Domino	20	8 + 2 VPlot	05hz	15.256
Domino	20	8 + 2 VPlot	05hz	6.283
Domino	20	8 + 2 VPlot	05hz	3.77
Domino	20	8 + 2 VPlot	05hz	2.614
Domino	20	8 + 2 VPlot	05hz	3.636
Domino	20	8 + 2 VPlot	05hz	4.083
Domino	20	8 + 2 VPlot	05hz	11.94
Domino	20	8 + 2 VPlot	05hz	4.038
Domino	20	8 + 2 VPlot	05hz	1.916
Domino	20	8 + 2 VPlot	05hz	2.919
Domino	20	8 + 2 VPlot	05hz	2.419
Domino	20	8 + 2 VPlot	05hz	2.258
Domino	20	8 + 2 VPlot	05hz	1.793
Domino	20	8 + 2 VPlot	05hz	3.876
Domino	20	8 + 2 VPlot	05hz	3.083
Domino	20	8 + 2 VPlot	05hz	1.879
Domino	20	8 + 2 VPlot	05hz	2.453
Domino	20	8 + 2 VPlot	05hz	2.685
Domino	20	8 + 2 VPlot	05hz	2.352
Domino	20	8 + 2 VPlot	05hz	3.313
Domino	20	8 + 2 VPlot	05hz	1.679
Domino	20	8 + 2 VPlot	05hz	2.96
Domino	20	8 + 2 VPlot	05hz	2.132
Domino	20	8 + 2 VPlot	05hz	3.03
Domino	20	8 + 2 VPlot	05hz	2.099
Domino	20	8 + 2 VPlot	05hz	3.203
Domino	20	8 + 2 VPlot	05hz	8.015
Domino	20	8 + 2 VPlot	05hz	5.474
Domino	20	8 + 2 VPlot	05hz	3.47
Domino	20	8 + 2 VPlot	05hz	6.875
Domino	20	8 + 2 VPlot	05hz	4.253
Domino	20	8 + 2 VPlot	05hz	5.307
Domino	20	8 + 2 VPlot	05hz	3.093
Domino	20	8 + 2 VPlot	05hz	2.989
Domino	20	8 + 2 VPlot	05hz	2.62
Domino	20	8 + 2 VPlot	05hz	3.553
Domino	20	8 + 2 VPlot	05hz	2.873
Domino	20	8 + 2 VPlot	05hz	4.448
Domino	20	8 + 2 VPlot	05hz	2.531
Domino	20	8 + 2 VPlot	05hz	4.377
Domino	20	8 + 2 VPlot	05hz	2.611
Domino	20	8 + 2 VPlot	05hz	11.099
Domino	20	8 + 2 VPlot	05hz	2.225
Domino	20	8 + 2 VPlot	05hz	5.573
Domino	20	8 + 2 VPlot	05hz	8.613
Domino	20	8 + 2 VPlot	05hz	3.987
Domino	20	8 + 2 VPlot	05hz	3.237
Domino	20	8 + 2 VPlot	05hz	2.798
Domino	20	8 + 2 VPlot	05hz	4.001
Domino	20	8 + 2 VPlot	05hz	3.289
Domino	20	8 + 2 VPlot	05hz	2.841
Domino	20	8 + 2 VPlot	05hz	6.833
Domino	20	8 + 2 VPlot	05hz	4.091
Domino	20	8 + 2 VPlot	05hz	1.407
Domino	20	8 + 2 VPlot	05hz	1.332
Domino	20	8 + 2 VPlot	05hz	0.784
Domino	20	8 + 2 VPlot	05hz	0.955
Domino	20	8 + 2 VPlot	05hz	0.948
Domino	20	8 + 2 VPlot	05hz	4.733
Domino	20	8 + 2 VPlot	05hz	4.651
Domino	20	8 + 2 VPlot	05hz	3.104
Domino	20	8 + 2 VPlot	05hz	4.7
Domino	20	8 + 2 VPlot	05hz	4.151
Domino	20	8 + 2 VPlot	05hz	7.763
Domino	20	8 + 2 VPlot	05hz	6.845
Domino	20	8 + 2 VPlot	05hz	3.934
Domino	20	8 + 2 VPlot	05hz	4.517
Domino	20	8 + 2 VPlot	05hz	3.312
Domino	20	8 + 2 VPlot	05hz	13.564
Domino	20	8 + 2 VPlot	05hz	12.648
Domino	20	8 + 2 VPlot	05hz	7.93
Domino	20	8 + 2 VPlot	05hz	2.885
Domino	20	8 + 2 VPlot	05hz	4.962
Domino	20	8 + 2 VPlot	05hz	2.589
Domino	20	8 + 2 VPlot	05hz	5.641
Domino	20	8 + 2 VPlot	05hz	3.548
Domino	20	8 + 2 VPlot	05hz	2.392
Domino	20	8 + 2 VPlot	05hz	14.514
Domino	20	8 + 2 VPlot	05hz	4.212
Domino	20	8 + 2 VPlot	05hz	3.418
Domino	20	8 + 2 VPlot	05hz	2.391
Domino	20	8 + 2 VPlot	05hz	3.63
Domino	20	8 + 2 VPlot	05hz	3.425
Domino	20	8 + 2 VPlot	05hz	13.018
Domino	20	8 + 2 VPlot	05hz	12.384
Domino	20	8 + 2 VPlot	05hz	4.768
Domino	20	8 + 2 VPlot	05hz	8.095
Domino	20	8 + 2 VPlot	05hz	4.775
Domino	20	8 + 2 VPlot	05hz	2.451
Domino	20	8 + 2 VPlot	05hz	5.034
Domino	20	8 + 2 VPlot	05hz	12.245
Domino	20	8 + 2 VPlot	05hz	3.088
Domino	20	8 + 2 VPlot	05hz	8.868
Domino	20	8 + 2 VPlot	05hz	7.228
Domino	20	8 + 2 VPlot	05hz	5.248
Domino	20	8 + 2 VPlot	05hz	13.155
Domino	20	8 + 2 VPlot	05hz	3.33
Domino	20	8 + 2 VPlot	05hz	2.956
Domino	20	8 + 2 VPlot	05hz	7.545
Domino	20	10 + 2 VPlots	05hz	4.369
Domino	20	10 + 2 VPlots	05hz	6.814
Domino	20	10 + 2 VPlots	05hz	3.996
Domino	20	10 + 2 VPlots	05hz	3.047
Domino	20	10 + 2 VPlots	05hz	3.704
Domino	20	10 + 2 VPlots	05hz	4.56
Domino	20	10 + 2 VPlots	05hz	3.658
Domino	20	10 + 2 VPlots	05hz	7.453
Domino	20	10 + 2 VPlots	05hz	3.25
Domino	20	10 + 2 VPlots	05hz	6.769
Domino	20	10 + 2 VPlots	05hz	4.832
Domino	20	10 + 2 VPlots	05hz	2.554
Domino	20	10 + 2 VPlots	05hz	5.108
Domino	20	10 + 2 VPlots	05hz	4.173
Domino	20	10 + 2 VPlots	05hz	5.534
Domino	20	10 + 2 VPlots	05hz	2.486
Domino	20	10 + 2 VPlots	05hz	5.874
Domino	20	10 + 2 VPlots	05hz	3.56
Domino	20	10 + 2 VPlots	05hz	4.83
Domino	20	10 + 2 VPlots	05hz	2.754
Domino	20	10 + 2 VPlots	05hz	5.348
Domino	20	10 + 2 VPlots	05hz	4.844
Domino	20	10 + 2 VPlots	05hz	8.352
Domino	20	10 + 2 VPlots	05hz	7.122
Domino	20	10 + 2 VPlots	05hz	8.739
Domino	20	10 + 2 VPlots	05hz	16.145
Domino	20	10 + 2 VPlots	05hz	11.761
Domino	20	10 + 2 VPlots	05hz	8.459
Domino	20	10 + 2 VPlots	05hz	3.569
Domino	20	10 + 2 VPlots	05hz	7.948
Domino	20	10 + 2 VPlots	05hz	3.363
Domino	20	10 + 2 VPlots	05hz	18.605
Domino	20	10 + 2 VPlots	05hz	15.942
Domino	20	10 + 2 VPlots	05hz	4.264
Domino	20	10 + 2 VPlots	05hz	19.876
Domino	20	10 + 2 VPlots	05hz	3.717
Domino	20	10 + 2 VPlots	05hz	6.35
Domino	20	10 + 2 VPlots	05hz	3.671
Domino	20	10 + 2 VPlots	05hz	4.017
Domino	20	10 + 2 VPlots	05hz	3.844
Domino	20	10 + 2 VPlots	05hz	9.788
Domino	20	10 + 2 VPlots	05hz	15.116
Domino	20	10 + 2 VPlots	05hz	2.582
Domino	20	10 + 2 VPlots	05hz	3.09
Domino	20	10 + 2 VPlots	05hz	2.886
Domino	20	10 + 2 VPlots	05hz	3.078
Domino	20	10 + 2 VPlots	05hz	3.127
Domino	20	10 + 2 VPlots	05hz	3.604
Domino	20	10 + 2 VPlots	05hz	4.517
Domino	20	10 + 2 VPlots	05hz	5.063
Domino	20	10 + 2 VPlots	05hz	4.086
Domino	20	10 + 2 VPlots	05hz	4.951
Domino	20	10 + 2 VPlots	05hz	4.117
Domino	20	10 + 2 VPlots	05hz	4.637
Domino	20	10 + 2 VPlots	05hz	4.982
Domino	20	10 + 2 VPlots	05hz	3.417
Domino	20	10 + 2 VPlots	05hz	4.307
Domino	20	10 + 2 VPlots	05hz	15.847
Domino	20	10 + 2 VPlots	05hz	4.724
Domino	20	10 + 2 VPlots	05hz	7.436
Domino	20	10 + 2 VPlots	05hz	4.233
Domino	20	10 + 2 VPlots	05hz	9.566
Domino	20	10 + 2 VPlots	05hz	15.139
Domino	20	10 + 2 VPlots	05hz	8.306
Domino	20	10 + 2 VPlots	05hz	7.158
Domino	20	10 + 2 VPlots	05hz	3.648
Domino	20	10 + 2 VPlots	05hz	7.157
Domino	20	10 + 2 VPlots	05hz	3.059
Domino	20	10 + 2 VPlots	05hz	8.543
Domino	20	10 + 2 VPlots	05hz	3.856
Domino	20	10 + 2 VPlots	05hz	3.99
Domino	20	10 + 2 VPlots	05hz	6.793
Domino	20	10 + 2 VPlots	05hz	4.477
Domino	20	10 + 2 VPlots	05hz	12.274
Domino	20	10 + 2 VPlots	05hz	4.289
Domino	20	10 + 2 VPlots	05hz	2.919
Domino	20	10 + 2 VPlots	05hz	6.183
Domino	20	10 + 2 VPlots	05hz	8.204
Domino	20	10 + 2 VPlots	05hz	4.021
Domino	20	10 + 2 VPlots	05hz	15.007
Domino	20	10 + 2 VPlots	05hz	2.963
Domino	20	10 + 2 VPlots	05hz	5.332
Domino	20	10 + 2 VPlots	05hz	11.666
Domino	20	8 + 2 VPlot	05hz	0.726
Domino	20	8 + 2 VPlot	05hz	1.186
Domino	20	8 + 2 VPlot	05hz	3.945
Domino	20	8 + 2 VPlot	05hz	3.455
Domino	20	8 + 2 VPlot	05hz	2.942
Domino	20	8 + 2 VPlot	05hz	2.838
Domino	20	8 + 2 VPlot	05hz	6.801
Domino	20	8 + 2 VPlot	05hz	2.631
Domino	20	8 + 2 VPlot	05hz	3.749
Domino	20	8 + 2 VPlot	05hz	8.765
Domino	20	8 + 2 VPlot	05hz	3.137
Domino	20	8 + 2 VPlot	05hz	4.557
Domino	20	8 + 2 VPlot	05hz	6.482
Domino	20	8 + 2 VPlot	05hz	1.684
Domino	20	8 + 2 VPlot	05hz	1.847
Domino	20	8 + 2 VPlot	05hz	6.558
Domino	20	10 + 2 VPlots	05hz	10.522
Domino	20	10 + 2 VPlots	05hz	3.332
Domino	20	10 + 2 VPlots	05hz	3.297
Domino	20	10 + 2 VPlots	05hz	2.63
Domino	20	10 + 2 VPlots	05hz	3.027
Domino	20	10 + 2 VPlots	05hz	2.674
Domino	20	10 + 2 VPlots	05hz	10.329
Domino	20	10 + 2 VPlots	05hz	1.283
Domino	20	10 + 2 VPlots	05hz	4.806
Domino	20	10 + 2 VPlots	05hz	2.384
Domino	20	10 + 2 VPlots	05hz	3.316
Domino	20	10 + 2 VPlots	05hz	1.757
Domino	20	10 + 2 VPlots	05hz	4.448
Domino	20	10 + 2 VPlots	05hz	1.4
Domino	20	10 + 2 VPlots	05hz	2.802
Domino	20	8 + 2 VPlot	05hz	1.604
Domino	20	8 + 2 VPlot	05hz	5.555
Domino	20	8 + 2 VPlot	05hz	4.033
Domino	20	8 + 2 VPlot	05hz	2.226
Domino	20	8 + 2 VPlot	05hz	1.464
Domino	20	8 + 2 VPlot	05hz	1.506
Domino	20	8 + 2 VPlot	05hz	2.164
Domino	20	8 + 2 VPlot	05hz	1.403
Domino	20	8 + 2 VPlot	05hz	1.321
Domino	20	8 + 2 VPlot	05hz	1.11
Domino	20	8 + 2 VPlot	05hz	0.771
Domino	20	8 + 2 VPlot	05hz	0.97
Domino	20	8 + 2 VPlot	05hz	1.231
Domino	20	8 + 2 VPlot	05hz	0.677
Domino	20	8 + 2 VPlot	05hz	1.23
Domino	20	8 + 2 VPlot	05hz	1.655
Domino	20	8 + 2 VPlot	05hz	0.983
Domino	20	8 + 2 VPlot	05hz	4.586
Domino	20	8 + 2 VPlot	05hz	2.561
Domino	20	8 + 2 VPlot	05hz	1.86
Domino	20	8 + 2 VPlot	05hz	1.698
Domino	20	8 + 2 VPlot	05hz	2.19
Domino	20	8 + 2 VPlot	05hz	1.771
Domino	20	8 + 2 VPlot	05hz	0.713
Domino	20	8 + 2 VPlot	05hz	13.563
Domino	20	8 + 2 VPlot	05hz	5.147
Domino	20	8 + 2 VPlot	05hz	1.723
Domino	20	8 + 2 VPlot	05hz	2.33
Domino	20	8 + 2 VPlot	05hz	1.982
Domino	20	8 + 2 VPlot	05hz	2.49
Domino	20	8 + 2 VPlot	05hz	1.156
Domino	20	8 + 2 VPlot	05hz	2.356
Domino	20	8 + 2 VPlot	05hz	1.229
Domino	20	8 + 2 VPlot	05hz	0.998
Domino	20	8 + 2 VPlot	05hz	0.975
Domino	20	8 + 2 VPlot	05hz	4.397
Domino	20	8 + 2 VPlot	05hz	3.161
Domino	20	8 + 2 VPlot	05hz	1.977
Domino	20	8 + 2 VPlot	05hz	1.051
Domino	20	8 + 2 VPlot	05hz	1.098
Domino	20	8 + 2 VPlot	05hz	1.735
Domino	20	8 + 2 VPlot	05hz	4.919
Domino	20	8 + 2 VPlot	05hz	2.819
Domino	20	8 + 2 VPlot	05hz	2.393
Domino	20	8 + 2 VPlot	05hz	1.609
Domino	20	8 + 2 VPlot	05hz	1.643
Domino	20	8 + 2 VPlot	05hz	2.041
Domino	20	8 + 2 VPlot	05hz	2.191
Domino	20	8 + 2 VPlot	05hz	7.501
Domino	20	8 + 2 VPlot	05hz	1.362
Domino	20	8 + 2 VPlot	05hz	2.222
Domino	20	8 + 2 VPlot	05hz	1.921
Domino	20	8 + 2 VPlot	05hz	1.539
Domino	20	8 + 2 VPlot	05hz	1.181
Domino	20	8 + 2 VPlot	05hz	1.011
Domino	20	8 + 2 VPlot	05hz	1.179
Domino	20	8 + 2 VPlot	05hz	1.409
Domino	20	8 + 2 VPlot	05hz	0.999
Domino	20	8 + 2 VPlot	05hz	1.827
Domino	20	8 + 2 VPlot	05hz	1.754
Domino	20	8 + 2 VPlot	05hz	2.521
Domino	20	8 + 2 VPlot	05hz	11.007
Domino	20	8 + 2 VPlot	05hz	1.68
Domino	20	8 + 2 VPlot	05hz	5.188
Domino	20	8 + 2 VPlot	05hz	2.413
Domino	20	8 + 2 VPlot	05hz	2.943
Domino	20	8 + 2 VPlot	05hz	2.715
Domino	20	8 + 2 VPlot	05hz	2.594
Domino	20	8 + 2 VPlot	05hz	11.228
Domino	20	8 + 2 VPlot	05hz	3.135
Domino	20	8 + 2 VPlot	05hz	1.925
Domino	20	8 + 2 VPlot	05hz	1.506
Domino	20	8 + 2 VPlot	05hz	1.611
Domino	20	8 + 2 VPlot	05hz	3.58
Domino	20	8 + 2 VPlot	05hz	0.351
Domino	20	8 + 2 VPlot	05hz	0.374
Domino	20	8 + 2 VPlot	05hz	0.337
Domino	20	8 + 2 VPlot	05hz	0.223
Domino	20	8 + 2 VPlot	05hz	0.242
Domino	20	8 + 2 VPlot	05hz	0.627
Domino	20	8 + 2 VPlot	05hz	0.248
Domino	20	8 + 2 VPlot	05hz	0.22
Domino	20	8 + 2 VPlot	05hz	0.245
Domino	20	8 + 2 VPlot	05hz	0.348
Domino	20	8 + 2 VPlot	05hz	0.406
Domino	20	8 + 2 VPlot	05hz	0.394
Domino	20	8 + 2 VPlot	05hz	0.385
Domino	20	8 + 2 VPlot	05hz	0.514
Domino	20	8 + 2 VPlot	05hz	0.448
Domino	20	8 + 2 VPlot	05hz	0.412
Domino	20	8 + 2 VPlot	05hz	0.43
Domino	20	8 + 2 VPlot	05hz	0.489
Domino	20	8 + 2 VPlot	05hz	0.442
Domino	20	8 + 2 VPlot	05hz	0.38
Domino	20	8 + 2 VPlot	05hz	0.523
Domino	20	8 + 2 VPlot	05hz	0.545
Domino	20	8 + 2 VPlot	05hz	0.75
Domino	20	8 + 2 VPlot	05hz	0.712
Domino	20	8 + 2 VPlot	05hz	0.884
Domino	20	8 + 2 VPlot	05hz	0.765
Domino	20	8 + 2 VPlot	05hz	1.144
Domino	20	8 + 2 VPlot	05hz	0.999
Domino	20	8 + 2 VPlot	05hz	1.13
Domino	20	8 + 2 VPlot	05hz	1.174
Domino	20	8 + 2 VPlot	05hz	0.979
Domino	20	8 + 2 VPlot	05hz	1.051
Domino	20	8 + 2 VPlot	05hz	0.576
Domino	20	8 + 2 VPlot	05hz	1.155
Domino	20	8 + 2 VPlot	05hz	1.138
Domino	20	8 + 2 VPlot	05hz	1.077
Domino	20	8 + 2 VPlot	05hz	1.104
Domino	20	8 + 2 VPlot	05hz	4.267
Domino	20	8 + 2 VPlot	05hz	1.135
Domino	20	8 + 2 VPlot	05hz	1.291
Domino	20	8 + 2 VPlot	05hz	0.976
Domino	20	8 + 2 VPlot	05hz	0.897
Domino	20	8 + 2 VPlot	05hz	1.162
Domino	20	8 + 2 VPlot	05hz	1.134
Domino	20	8 + 2 VPlot	05hz	1.082
Domino	20	8 + 2 VPlot	05hz	0.971
Domino	20	8 + 2 VPlot	05hz	0.839
Domino	20	8 + 2 VPlot	05hz	10.771
Domino	20	8 + 2 VPlot	05hz	0.253
Domino	20	8 + 2 VPlot	05hz	0.277
Domino	20	8 + 2 VPlot	05hz	0.238
Domino	20	8 + 2 VPlot	05hz	0.283
Domino	20	8 + 2 VPlot	05hz	0.324
Domino	20	8 + 2 VPlot	05hz	0.268
Domino	20	8 + 2 VPlot	05hz	0.338
Domino	20	8 + 2 VPlot	05hz	0.277
Domino	20	8 + 2 VPlot	05hz	0.291
Domino	20	8 + 2 VPlot	05hz	0.266
Domino	20	8 + 2 VPlot	05hz	0.27
Domino	20	8 + 2 VPlot	05hz	0.317
Domino	20	8 + 2 VPlot	05hz	0.297
Domino	20	8 + 2 VPlot	05hz	0.385
Domino	20	8 + 2 VPlot	05hz	0.494
Domino	20	8 + 2 VPlot	05hz	0.481
Domino	20	8 + 2 VPlot	05hz	0.646
Domino	20	8 + 2 VPlot	05hz	0.49
Domino	20	8 + 2 VPlot	05hz	0.512
Domino	20	8 + 2 VPlot	05hz	0.439
Domino	20	8 + 2 VPlot	05hz	0.362
Domino	20	8 + 2 VPlot	05hz	0.462
Domino	20	8 + 2 VPlot	05hz	0.405
Domino	20	8 + 2 VPlot	05hz	0.412
Domino	20	8 + 2 VPlot	05hz	0.366
Domino	20	8 + 2 VPlot	05hz	0.454
Domino	20	8 + 2 VPlot	05hz	0.584
Domino	20	8 + 2 VPlot	05hz	0.652
Domino	20	8 + 2 VPlot	05hz	0.706
Domino	20	8 + 2 VPlot	05hz	4.075
Domino	20	8 + 2 VPlot	05hz	0.834
Domino	20	8 + 2 VPlot	05hz	0.723
Domino	20	8 + 2 VPlot	05hz	0.955
Domino	20	8 + 2 VPlot	05hz	0.702
Domino	20	8 + 2 VPlot	05hz	0.754
Domino	20	8 + 2 VPlot	05hz	0.699
Domino	20	8 + 2 VPlot	05hz	0.761
Domino	20	8 + 2 VPlot	05hz	0.623
Domino	20	8 + 2 VPlot	05hz	0.707
Domino	20	8 + 2 VPlot	05hz	0.701
Domino	20	8 + 2 VPlot	05hz	0.68
Domino	20	8 + 2 VPlot	05hz	1.356
Domino	20	8 + 2 VPlot	05hz	4.458
Domino	20	8 + 2 VPlot	05hz	1.539
Domino	20	8 + 2 VPlot	05hz	1.386
Domino	20	8 + 2 VPlot	05hz	1.527
Domino	20	8 + 2 VPlot	05hz	1.255
Domino	20	8 + 2 VPlot	05hz	1.576
Domino	20	8 + 2 VPlot	05hz	1.618
Domino	20	8 + 2 VPlot	05hz	4.134
Domino	20	8 + 2 VPlot	05hz	1.262
Domino	20	8 + 2 VPlot	05hz	2.32
Domino	20	8 + 2 VPlot	05hz	1.885
Domino	20	8 + 2 VPlot	05hz	1.569
Domino	20	8 + 2 VPlot	05hz	0.974
Domino	20	8 + 2 VPlot	05hz	1.425
Domino	20	8 + 2 VPlot	05hz	0.95
Domino	20	8 + 2 VPlot	05hz	3.864
Domino	20	8 + 2 VPlot	05hz	1.182
Domino	20	8 + 2 VPlot	05hz	1.543
Domino	20	8 + 2 VPlot	05hz	1.075
Domino	20	8 + 2 VPlot	05hz	1.261
Domino	20	8 + 2 VPlot	05hz	0.842
Domino	20	8 + 2 VPlot	05hz	0.989
Domino	20	8 + 2 VPlot	05hz	0.973
Domino	20	8 + 2 VPlot	05hz	0.772
Domino	20	8 + 2 VPlot	05hz	0.874
Domino	20	8 + 2 VPlot	05hz	0.858
Domino	20	8 + 2 VPlot	05hz	1.153
Domino	20	8 + 2 VPlot	05hz	1.075
Domino	20	8 + 2 VPlot	05hz	0.966
Domino	20	8 + 2 VPlot	05hz	1.227
Domino	20	8 + 2 VPlot	05hz	1.022
Domino	20	8 + 2 VPlot	05hz	1.128
Domino	20	8 + 2 VPlot	05hz	0.809
Domino	20	8 + 2 VPlot	05hz	0.807
Domino	20	8 + 2 VPlot	05hz	1.148
Domino	20	8 + 2 VPlot	05hz	1.107
Domino	20	8 + 2 VPlot	05hz	1.207
Domino	20	8 + 2 VPlot	05hz	1.119
Domino	20	8 + 2 VPlot	05hz	1.142
Domino	20	8 + 2 VPlot	05hz	0.822
Domino	20	8 + 2 VPlot	05hz	4.165
Domino	20	8 + 2 VPlot	05hz	0.953
Domino	20	8 + 2 VPlot	05hz	1.82
Domino	20	8 + 2 VPlot	05hz	1.06
Domino	20	8 + 2 VPlot	05hz	6.347
Domino	20	8 + 2 VPlot	05hz	1.56
Domino	20	8 + 2 VPlot	05hz	1.529
Domino	20	8 + 2 VPlot	05hz	1.358
Domino	20	8 + 2 VPlot	05hz	1.147
Domino	20	8 + 2 VPlot	05hz	1.196
Domino	20	8 + 2 VPlot	05hz	1.563
Domino	20	10 + 2 VPlots	05hz	1.142
Domino	20	10 + 2 VPlots	05hz	1.777
Domino	20	10 + 2 VPlots	05hz	0.921
Domino	20	10 + 2 VPlots	05hz	1.334
Domino	20	10 + 2 VPlots	05hz	0.993
Domino	20	10 + 2 VPlots	05hz	4.0
Domino	20	10 + 2 VPlots	05hz	1.185
Domino	20	10 + 2 VPlots	05hz	1.386
Domino	20	10 + 2 VPlots	05hz	1.018
Domino	20	10 + 2 VPlots	05hz	1.401
Domino	20	10 + 2 VPlots	05hz	1.199
Domino	20	10 + 2 VPlots	05hz	0.977
Domino	20	10 + 2 VPlots	05hz	1.126
Domino	20	10 + 2 VPlots	05hz	0.865
Domino	20	10 + 2 VPlots	05hz	0.916
Domino	20	10 + 2 VPlots	05hz	0.894
Domino	20	10 + 2 VPlots	05hz	3.946
Domino	20	10 + 2 VPlots	05hz	0.944
Domino	20	10 + 2 VPlots	05hz	0.952
Domino	20	10 + 2 VPlots	05hz	1.296
Domino	20	10 + 2 VPlots	05hz	1.083
Domino	20	10 + 2 VPlots	05hz	0.94
Domino	20	10 + 2 VPlots	05hz	1.156
Domino	20	10 + 2 VPlots	05hz	0.994
Domino	20	10 + 2 VPlots	05hz	0.939
Domino	20	10 + 2 VPlots	05hz	1.122
Domino	20	10 + 2 VPlots	05hz	4.019
Domino	20	10 + 2 VPlots	05hz	1.212
Domino	20	10 + 2 VPlots	05hz	1.299
Domino	20	10 + 2 VPlots	05hz	1.1
Domino	20	10 + 2 VPlots	05hz	1.086
Domino	20	10 + 2 VPlots	05hz	1.286
Domino	20	10 + 2 VPlots	05hz	1.202
Domino	20	10 + 2 VPlots	05hz	0.947
Domino	20	10 + 2 VPlots	05hz	1.083
Domino	20	10 + 2 VPlots	05hz	0.923
Domino	20	10 + 2 VPlots	05hz	0.884
Domino	20	10 + 2 VPlots	05hz	1.001
Domino	20	10 + 2 VPlots	05hz	0.867
Domino	20	10 + 2 VPlots	05hz	1.013
Domino	20	10 + 2 VPlots	05hz	0.844
Domino	20	10 + 2 VPlots	05hz	4.729
Domino	20	10 + 2 VPlots	05hz	1.356
Domino	20	10 + 2 VPlots	05hz	0.852
Domino	20	10 + 2 VPlots	05hz	1.148
Domino	20	10 + 2 VPlots	05hz	1.559
Domino	20	10 + 2 VPlots	05hz	1.056
Domino	20	10 + 2 VPlots	05hz	1.098
Domino	20	10 + 2 VPlots	05hz	1.131
Domino	20	10 + 2 VPlots	05hz	1.115
Domino	20	10 + 2 VPlots	05hz	0.839
Domino	20	10 + 2 VPlots	05hz	1.144
Domino	20	10 + 2 VPlots	05hz	0.951
Domino	20	10 + 2 VPlots	05hz	1.331
Domino	20	10 + 2 VPlots	05hz	0.794
Domino	20	10 + 2 VPlots	05hz	1.148
Domino	20	10 + 2 VPlots	05hz	1.288
Domino	20	10 + 2 VPlots	05hz	1.21
Domino	20	10 + 2 VPlots	05hz	1.051
Domino	20	10 + 2 VPlots	05hz	0.862
Domino	20	10 + 2 VPlots	05hz	1.12
Domino	20	10 + 2 VPlots	05hz	0.607
